name,date,export_date,opened,free_places,places
name,date,opened,free_places,places
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:03:53,True,281,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-12T20:08:59,True,283,395
GARD,2023-01-13T01:53:58,True,288,395
GARD,2023-01-13T01:53:58,True,288,395
GARD,2023-01-13T01:53:58,True,288,395
GARD,2023-01-13T01:53:58,True,288,395
GARD,2023-01-13T02:03:59,True,288,395
GARD,2023-01-13T02:03:59,True,288,395
GARD,2023-01-13T02:08:54,True,288,395
GARD,2023-01-13T02:08:54,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T02:13:52,True,288,395
GARD,2023-01-13T03:08:54,True,288,395
GARD,2023-01-13T03:08:54,True,288,395
GARD,2023-01-13T03:08:54,True,288,395
GARD,2023-01-13T03:08:54,True,288,395
GARD,2023-01-13T03:33:56,True,288,395
GARD,2023-01-13T08:13:52,True,244,395
GARD,2023-01-13T08:13:52,True,244,395
GARD,2023-01-13T08:13:52,True,244,395
GARD,2023-01-13T08:23:58,True,242,395
GARD,2023-01-13T08:23:58,True,242,395
GARD,2023-01-13T08:28:50,True,240,395
GARD,2023-01-13T08:28:50,True,240,395
GARD,2023-01-13T08:28:50,True,240,395
GARD,2023-01-13T08:28:50,True,240,395
GARD,2023-01-13T08:28:50,True,240,395
GARD,2023-01-13T08:33:53,True,231,395
GARD,2023-01-13T08:33:53,True,231,395
GARD,2023-01-13T08:33:53,True,231,395
GARD,2023-01-13T08:33:53,True,231,395
GARD,2023-01-13T08:38:55,True,227,395
GARD,2023-01-13T08:38:55,True,227,395
GARD,2023-01-13T08:38:55,True,227,395
GARD,2023-01-13T08:43:57,True,226,395
GARD,2023-01-13T08:43:57,True,226,395
GARD,2023-01-13T08:43:57,True,226,395
GARD,2023-01-13T08:43:57,True,226,395
GARD,2023-01-13T08:48:50,True,227,395
GARD,2023-01-13T08:53:52,True,223,395
GARD,2023-01-13T08:53:52,True,223,395
GARD,2023-01-13T08:58:54,True,223,395
GARD,2023-01-13T08:58:54,True,223,395
GARD,2023-01-13T09:03:57,True,224,395
GARD,2023-01-13T09:03:57,True,224,395
GARD,2023-01-13T09:03:57,True,224,395
GARD,2023-01-13T09:03:57,True,224,395
GARD,2023-01-13T09:03:57,True,224,395
GARD,2023-01-13T09:08:51,True,220,395
GARD,2023-01-13T09:08:51,True,220,395
GARD,2023-01-13T09:08:51,True,220,395
GARD,2023-01-13T09:08:51,True,220,395
GARD,2023-01-13T09:08:51,True,220,395
GARD,2023-01-13T09:13:55,True,220,395
GARD,2023-01-13T09:13:55,True,220,395
GARD,2023-01-13T09:18:49,True,217,395
GARD,2023-01-13T09:18:49,True,217,395
GARD,2023-01-13T09:18:49,True,217,395
GARD,2023-01-13T09:23:54,True,218,395
GARD,2023-01-13T09:23:54,True,218,395
GARD,2023-01-13T09:23:54,True,218,395
GARD,2023-01-13T09:23:54,True,218,395
GARD,2023-01-13T09:28:58,True,217,395
GARD,2023-01-13T09:28:58,True,217,395
GARD,2023-01-13T09:28:58,True,217,395
GARD,2023-01-13T09:28:58,True,217,395
GARD,2023-01-13T09:28:58,True,217,395
GARD,2023-01-13T09:33:52,True,217,395
GARD,2023-01-13T09:33:52,True,217,395
GARD,2023-01-13T09:33:52,True,217,395
GARD,2023-01-13T09:33:52,True,217,395
GARD,2023-01-13T09:33:52,True,217,395
GARD,2023-01-13T09:38:56,True,217,395
GARD,2023-01-13T09:38:56,True,217,395
GARD,2023-01-13T11:28:56,True,213,395
GARD,2023-01-13T11:28:56,True,213,395
GARD,2023-01-13T11:28:56,True,213,395
GARD,2023-01-13T11:28:56,True,213,395
GARD,2023-01-13T11:33:52,True,214,395
GARD,2023-01-13T11:33:52,True,214,395
GARD,2023-01-13T11:33:52,True,214,395
GARD,2023-01-13T11:33:52,True,214,395
GARD,2023-01-13T11:38:58,True,214,395
GARD,2023-01-13T11:38:58,True,214,395
GARD,2023-01-13T11:43:53,True,214,395
GARD,2023-01-13T11:43:53,True,214,395
GARD,2023-01-13T11:43:53,True,214,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:18:52,True,217,395
GARD,2023-01-13T12:23:59,True,216,395
GARD,2023-01-13T12:23:59,True,216,395
GARD,2023-01-13T12:23:59,True,216,395
GARD,2023-01-13T12:23:59,True,216,395
GARD,2023-01-13T12:28:54,True,215,395
GARD,2023-01-13T12:28:54,True,215,395
GARD,2023-01-13T12:28:54,True,215,395
GARD,2023-01-13T12:28:54,True,215,395
GARD,2023-01-13T12:28:54,True,215,395
GARD,2023-01-13T12:33:50,True,215,395
GARD,2023-01-13T12:33:50,True,215,395
GARD,2023-01-13T12:33:50,True,215,395
GARD,2023-01-13T12:33:50,True,215,395
GARD,2023-01-13T12:33:50,True,215,395
GARD,2023-01-13T12:38:56,True,213,395
GARD,2023-01-13T12:38:56,True,213,395
GARD,2023-01-13T12:38:56,True,213,395
GARD,2023-01-13T12:38:56,True,213,395
GARD,2023-01-13T12:43:51,True,211,395
GARD,2023-01-13T12:43:51,True,211,395
GARD,2023-01-13T12:43:51,True,211,395
GARD,2023-01-13T12:43:51,True,211,395
GARD,2023-01-13T12:43:51,True,211,395
GARD,2023-01-13T12:48:57,True,211,395
GARD,2023-01-13T12:48:57,True,211,395
GARD,2023-01-13T12:48:57,True,211,395
GARD,2023-01-13T12:48:57,True,211,395
GARD,2023-01-13T12:48:57,True,211,395
GARD,2023-01-13T12:53:53,True,212,395
GARD,2023-01-13T12:53:53,True,212,395
GARD,2023-01-13T12:53:53,True,212,395
GARD,2023-01-13T12:53:53,True,212,395
GARD,2023-01-13T12:58:58,True,212,395
GARD,2023-01-13T12:58:58,True,212,395
GARD,2023-01-13T12:58:58,True,212,395
GARD,2023-01-13T15:13:59,True,226,395
GARD,2023-01-13T15:13:59,True,226,395
GARD,2023-01-13T15:13:59,True,226,395
GARD,2023-01-13T15:18:57,True,228,395
GARD,2023-01-13T15:23:54,True,228,395
GARD,2023-01-13T15:23:54,True,228,395
GARD,2023-01-13T15:23:54,True,228,395
GARD,2023-01-13T15:23:54,True,228,395
GARD,2023-01-13T15:28:51,True,229,395
GARD,2023-01-13T15:28:51,True,229,395
GARD,2023-01-13T15:33:59,True,228,395
GARD,2023-01-13T16:58:59,True,245,395
GARD,2023-01-13T17:03:57,True,243,395
GARD,2023-01-13T17:03:57,True,243,395
GARD,2023-01-13T17:08:54,True,246,395
GARD,2023-01-13T17:08:54,True,246,395
GARD,2023-01-13T17:13:51,True,247,395
GARD,2023-01-13T17:13:51,True,247,395
GARD,2023-01-13T17:13:51,True,247,395
GARD,2023-01-13T17:18:58,True,247,395
GARD,2023-01-13T17:18:58,True,247,395
GARD,2023-01-13T17:23:56,True,251,395
GARD,2023-01-13T17:23:56,True,251,395
GARD,2023-01-13T17:33:50,True,254,395
GARD,2023-01-13T17:38:58,True,254,395
GARD,2023-01-13T17:38:58,True,254,395
GARD,2023-01-13T17:43:56,True,256,395
GARD,2023-01-13T17:43:56,True,256,395
GARD,2023-01-13T17:43:56,True,256,395
GARD,2023-01-14T21:03:50,2023-01-14T20:07:07,True,276,395
GARD,2023-01-14T21:03:50,2023-01-14T20:08:11,True,276,395
GARD,2023-01-14T21:08:54,2023-01-14T20:09:15,True,277,395
GARD,2023-01-14T21:08:54,2023-01-14T20:10:18,True,277,395
GARD,2023-01-14T21:08:54,2023-01-14T20:11:22,True,277,395
GARD,2023-01-14T21:08:54,2023-01-14T20:12:25,True,277,395
GARD,2023-01-14T21:08:54,2023-01-14T20:13:29,True,277,395
GARD,2023-01-14T21:08:54,2023-01-14T20:14:33,True,277,395
GARD,2023-01-14T21:13:57,2023-01-14T20:15:36,True,277,395
GARD,2023-01-14T21:13:57,2023-01-14T20:16:41,True,277,395
GARD,2023-01-14T21:13:57,2023-01-14T20:17:45,True,277,395
GARD,2023-01-14T21:13:57,2023-01-14T20:18:51,True,277,395
GARD,2023-01-14T21:13:57,2023-01-14T20:19:56,True,277,395
GARD,2023-01-14T21:18:51,2023-01-14T20:21:00,True,277,395
GARD,2023-01-14T21:18:51,2023-01-14T20:22:03,True,277,395
GARD,2023-01-14T21:18:51,2023-01-14T20:23:07,True,277,395
GARD,2023-01-14T21:23:55,2023-01-14T20:24:10,True,276,395
GARD,2023-01-14T21:23:55,2023-01-14T20:25:14,True,276,395
GARD,2023-01-14T21:23:55,2023-01-14T20:26:18,True,276,395
GARD,2023-01-14T21:23:55,2023-01-14T20:27:21,True,276,395
GARD,2023-01-14T21:23:55,2023-01-14T20:28:25,True,276,395
GARD,2023-01-14T21:23:55,2023-01-14T20:29:29,True,276,395
GARD,2023-01-14T21:28:59,2023-01-14T20:30:32,True,276,395
GARD,2023-01-14T21:28:59,2023-01-14T20:31:38,True,276,395
GARD,2023-01-14T21:28:59,2023-01-14T20:32:42,True,276,395
GARD,2023-01-14T21:28:59,2023-01-14T20:33:49,True,276,395
GARD,2023-01-14T21:28:59,2023-01-14T20:34:55,True,276,395
GARD,2023-01-14T21:33:53,2023-01-14T20:36:00,True,276,395
GARD,2023-01-14T21:33:53,2023-01-14T20:37:04,True,276,395
GARD,2023-01-14T21:33:53,2023-01-14T20:38:10,True,276,395
GARD,2023-01-14T21:33:53,2023-01-14T20:39:16,True,276,395
GARD,2023-01-14T21:38:58,2023-01-14T20:40:20,True,276,395
GARD,2023-01-14T21:38:58,2023-01-14T20:41:23,True,276,395
GARD,2023-01-14T21:38:58,2023-01-14T20:42:27,True,276,395
GARD,2023-01-14T21:38:58,2023-01-14T20:43:32,True,276,395
GARD,2023-01-14T21:38:58,2023-01-14T20:44:36,True,276,395
GARD,2023-01-14T21:43:53,2023-01-14T20:45:40,True,276,395
GARD,2023-01-14T21:43:53,2023-01-14T20:46:44,True,276,395
GARD,2023-01-14T21:43:53,2023-01-14T20:47:47,True,276,395
GARD,2023-01-14T21:43:53,2023-01-14T20:48:51,True,276,395
GARD,2023-01-14T21:43:53,2023-01-14T20:49:54,True,276,395
GARD,2023-01-14T21:48:59,2023-01-14T20:50:58,True,275,395
GARD,2023-01-14T21:48:59,2023-01-14T20:52:04,True,275,395
GARD,2023-01-14T21:48:59,2023-01-14T20:53:08,True,275,395
GARD,2023-01-14T21:48:59,2023-01-14T20:54:13,True,275,395
GARD,2023-01-14T21:53:54,2023-01-14T20:55:17,True,276,395
GARD,2023-01-14T21:53:54,2023-01-14T20:56:22,True,276,395
GARD,2023-01-14T21:53:54,2023-01-14T20:57:27,True,276,395
GARD,2023-01-14T21:53:54,2023-01-14T20:58:32,True,276,395
GARD,2023-01-14T21:53:54,2023-01-14T20:59:35,True,276,395
GARD,2023-01-14T21:58:49,2023-01-14T21:00:39,True,277,395
GARD,2023-01-14T21:58:49,2023-01-14T21:01:43,True,277,395
GARD,2023-01-14T21:58:49,2023-01-14T21:02:47,True,277,395
GARD,2023-01-14T21:58:49,2023-01-14T21:03:50,True,277,395
GARD,2023-01-14T21:58:49,2023-01-14T21:04:54,True,277,395
GARD,2023-01-14T22:03:55,2023-01-14T21:05:57,True,277,395
GARD,2023-01-14T22:03:55,2023-01-14T21:07:01,True,277,395
GARD,2023-01-14T22:03:55,2023-01-14T21:08:04,True,277,395
GARD,2023-01-14T22:03:55,2023-01-14T21:09:08,True,277,395
GARD,2023-01-14T22:08:50,2023-01-14T21:10:12,True,277,395
GARD,2023-01-14T22:08:50,2023-01-14T21:11:16,True,277,395
GARD,2023-01-14T22:08:50,2023-01-14T21:12:19,True,277,395
GARD,2023-01-14T22:08:50,2023-01-14T21:13:23,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:14:26,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:15:30,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:16:33,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:17:37,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:18:41,True,277,395
GARD,2023-01-14T22:13:56,2023-01-14T21:19:44,True,277,395
GARD,2023-01-14T22:18:51,2023-01-14T21:20:48,True,278,395
GARD,2023-01-14T22:18:51,2023-01-14T21:21:52,True,278,395
GARD,2023-01-14T22:18:51,2023-01-14T21:22:56,True,278,395
GARD,2023-01-14T22:18:51,2023-01-14T21:23:59,True,278,395
GARD,2023-01-14T22:23:57,2023-01-14T21:25:03,True,279,395
GARD,2023-01-14T22:23:57,2023-01-14T21:26:06,True,279,395
GARD,2023-01-14T22:23:57,2023-01-14T21:27:10,True,279,395
GARD,2023-01-14T22:23:57,2023-01-14T21:28:14,True,279,395
GARD,2023-01-14T22:23:57,2023-01-14T21:29:19,True,279,395
GARD,2023-01-14T22:28:52,2023-01-14T21:30:24,True,280,395
GARD,2023-01-14T22:28:52,2023-01-14T21:31:30,True,280,395
GARD,2023-01-14T22:28:52,2023-01-14T21:32:34,True,280,395
GARD,2023-01-14T22:28:52,2023-01-14T21:33:39,True,280,395
GARD,2023-01-14T22:28:52,2023-01-14T21:34:46,True,280,395
GARD,2023-01-14T22:33:58,2023-01-14T21:35:52,True,280,395
GARD,2023-01-14T22:33:58,2023-01-14T21:36:57,True,280,395
GARD,2023-01-14T22:33:58,2023-01-14T21:38:03,True,280,395
GARD,2023-01-14T22:33:58,2023-01-14T21:39:08,True,280,395
GARD,2023-01-14T22:38:53,2023-01-14T21:40:14,True,280,395
GARD,2023-01-14T22:38:53,2023-01-14T21:41:20,True,280,395
GARD,2023-01-14T22:38:53,2023-01-14T21:42:25,True,280,395
GARD,2023-01-14T22:38:53,2023-01-14T21:43:30,True,280,395
GARD,2023-01-14T22:38:53,2023-01-14T21:44:37,True,280,395
GARD,2023-01-14T22:43:58,2023-01-14T21:45:43,True,280,395
GARD,2023-01-14T22:43:58,2023-01-14T21:46:47,True,280,395
GARD,2023-01-14T22:43:58,2023-01-14T21:47:51,True,280,395
GARD,2023-01-14T22:43:58,2023-01-14T21:48:54,True,280,395
GARD,2023-01-14T22:43:58,2023-01-14T21:49:58,True,280,395
GARD,2023-01-14T22:48:52,2023-01-14T21:51:03,True,280,395
GARD,2023-01-14T22:48:52,2023-01-14T21:52:10,True,280,395
GARD,2023-01-14T22:48:52,2023-01-14T21:53:16,True,280,395
GARD,2023-01-14T22:48:52,2023-01-14T21:54:19,True,280,395
GARD,2023-01-14T22:53:56,2023-01-14T21:55:25,True,280,395
GARD,2023-01-14T22:53:56,2023-01-14T21:56:31,True,280,395
GARD,2023-01-14T22:53:56,2023-01-14T21:57:34,True,280,395
GARD,2023-01-14T22:53:56,2023-01-14T21:58:38,True,280,395
GARD,2023-01-14T22:53:56,2023-01-14T21:59:44,True,280,395
GARD,2023-01-14T22:58:50,2023-01-14T22:00:48,True,281,395
GARD,2023-01-14T22:58:50,2023-01-14T22:01:52,True,281,395
GARD,2023-01-14T22:58:50,2023-01-14T22:02:56,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:04:03,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:05:11,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:06:17,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:07:24,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:08:29,True,281,395
GARD,2023-01-14T23:03:54,2023-01-14T22:09:35,True,281,395
GARD,2023-01-14T23:08:58,2023-01-14T22:10:40,True,284,395
GARD,2023-01-14T23:08:58,2023-01-14T22:11:45,True,284,395
GARD,2023-01-14T23:08:58,2023-01-14T22:12:49,True,284,395
GARD,2023-01-14T23:08:58,2023-01-14T22:13:59,True,284,395
GARD,2023-01-14T23:13:52,2023-01-14T22:15:04,True,284,395
GARD,2023-01-14T23:13:52,2023-01-14T22:16:08,True,284,395
GARD,2023-01-14T23:13:52,2023-01-14T22:17:11,True,284,395
GARD,2023-01-14T23:13:52,2023-01-14T22:18:15,True,284,395
GARD,2023-01-14T23:13:52,2023-01-14T22:19:18,True,284,395
GARD,2023-01-14T23:18:56,2023-01-14T22:20:23,True,284,395
GARD,2023-01-14T23:18:56,2023-01-14T22:21:29,True,284,395
GARD,2023-01-14T23:18:56,2023-01-14T22:22:34,True,284,395
GARD,2023-01-14T23:18:56,2023-01-14T22:23:38,True,284,395
GARD,2023-01-14T23:18:56,2023-01-14T22:24:42,True,284,395
GARD,2023-01-14T23:23:50,2023-01-14T22:25:49,True,284,395
GARD,2023-01-14T23:23:50,2023-01-14T22:26:53,True,284,395
GARD,2023-01-14T23:23:50,2023-01-14T22:27:59,True,284,395
GARD,2023-01-14T23:28:54,2023-01-14T22:29:04,True,285,395
GARD,2023-01-14T23:28:54,2023-01-14T22:30:08,True,285,395
GARD,2023-01-14T23:28:54,2023-01-14T22:31:16,True,285,395
GARD,2023-01-14T23:28:54,2023-01-14T22:32:23,True,285,395
GARD,2023-01-14T23:28:54,2023-01-14T22:33:29,True,285,395
GARD,2023-01-14T23:28:54,2023-01-14T22:34:34,True,285,395
GARD,2023-01-14T23:33:58,2023-01-14T22:35:40,True,285,395
GARD,2023-01-14T23:33:58,2023-01-14T22:36:47,True,285,395
GARD,2023-01-14T23:33:58,2023-01-14T22:37:53,True,285,395
GARD,2023-01-14T23:33:58,2023-01-14T22:38:59,True,285,395
GARD,2023-01-14T23:38:51,2023-01-14T22:40:06,True,285,395
GARD,2023-01-14T23:38:51,2023-01-14T22:41:10,True,285,395
GARD,2023-01-14T23:38:51,2023-01-14T22:42:20,True,285,395
GARD,2023-01-14T23:38:51,2023-01-14T22:43:27,True,285,395
GARD,2023-01-14T23:38:51,2023-01-14T22:44:33,True,285,395
GARD,2023-01-14T23:43:55,2023-01-14T22:45:39,True,285,395
GARD,2023-01-14T23:43:55,2023-01-14T22:46:45,True,285,395
GARD,2023-01-14T23:43:55,2023-01-14T22:47:51,True,285,395
GARD,2023-01-14T23:43:55,2023-01-14T22:48:56,True,285,395
GARD,2023-01-14T23:43:55,2023-01-14T22:50:01,True,285,395
GARD,2023-01-14T23:48:59,2023-01-14T22:51:05,True,285,395
GARD,2023-01-14T23:48:59,2023-01-14T22:52:11,True,285,395
GARD,2023-01-14T23:48:59,2023-01-14T22:53:15,True,285,395
GARD,2023-01-14T23:48:59,2023-01-14T22:54:20,True,285,395
GARD,2023-01-14T23:53:52,2023-01-14T22:55:24,True,286,395
GARD,2023-01-14T23:53:52,2023-01-14T22:56:28,True,286,395
GARD,2023-01-14T23:53:52,2023-01-14T22:57:33,True,286,395
GARD,2023-01-14T23:53:52,2023-01-14T22:58:39,True,286,395
GARD,2023-01-14T23:53:52,2023-01-14T22:59:43,True,286,395
GARD,2023-01-14T23:58:56,2023-01-14T23:00:50,True,286,395
GARD,2023-01-14T23:58:56,2023-01-14T23:01:54,True,286,395
GARD,2023-01-14T23:58:56,2023-01-14T23:03:00,True,286,395
GARD,2023-01-14T23:58:56,2023-01-14T23:04:04,True,286,395
GARD,2023-01-15T00:03:59,2023-01-14T23:05:08,True,286,395
GARD,2023-01-15T00:03:59,2023-01-14T23:06:12,True,286,395
GARD,2023-01-15T00:03:59,2023-01-14T23:07:16,True,286,395
GARD,2023-01-15T00:03:59,2023-01-14T23:08:20,True,286,395
GARD,2023-01-15T00:03:59,2023-01-14T23:09:24,True,286,395
GARD,2023-01-15T00:08:53,2023-01-14T23:10:29,True,286,395
GARD,2023-01-15T00:08:53,2023-01-14T23:11:34,True,286,395
GARD,2023-01-15T00:08:53,2023-01-14T23:12:42,True,286,395
GARD,2023-01-15T00:08:53,2023-01-14T23:13:47,True,286,395
GARD,2023-01-15T00:08:53,2023-01-14T23:14:55,True,286,395
GARD,2023-01-15T00:13:56,2023-01-14T23:16:02,True,286,395
GARD,2023-01-15T00:13:56,2023-01-14T23:17:08,True,286,395
GARD,2023-01-15T00:13:56,2023-01-14T23:18:12,True,286,395
GARD,2023-01-15T00:13:56,2023-01-14T23:19:16,True,286,395
GARD,2023-01-15T00:18:50,2023-01-14T23:20:20,True,286,395
GARD,2023-01-15T00:18:50,2023-01-14T23:21:24,True,286,395
GARD,2023-01-15T00:18:50,2023-01-14T23:22:27,True,286,395
GARD,2023-01-15T00:18:50,2023-01-14T23:23:31,True,286,395
GARD,2023-01-15T00:18:50,2023-01-14T23:24:34,True,286,395
GARD,2023-01-15T00:23:55,2023-01-14T23:25:38,True,286,395
GARD,2023-01-15T00:23:55,2023-01-14T23:26:42,True,286,395
GARD,2023-01-15T00:23:55,2023-01-14T23:27:47,True,286,395
GARD,2023-01-15T00:23:55,2023-01-14T23:28:54,True,286,395
GARD,2023-01-15T00:23:55,2023-01-14T23:30:01,True,286,395
GARD,2023-01-15T00:28:59,2023-01-14T23:31:06,True,287,395
GARD,2023-01-15T00:28:59,2023-01-14T23:32:12,True,287,395
GARD,2023-01-15T00:28:59,2023-01-14T23:33:17,True,287,395
GARD,2023-01-15T00:28:59,2023-01-14T23:34:23,True,287,395
GARD,2023-01-15T00:33:53,2023-01-14T23:35:29,True,287,395
GARD,2023-01-15T00:33:53,2023-01-14T23:36:35,True,287,395
GARD,2023-01-15T00:33:53,2023-01-14T23:37:41,True,287,395
GARD,2023-01-15T00:33:53,2023-01-14T23:38:47,True,287,395
GARD,2023-01-15T00:33:53,2023-01-14T23:39:53,True,287,395
GARD,2023-01-15T00:38:57,2023-01-14T23:40:59,True,287,395
GARD,2023-01-15T00:38:57,2023-01-14T23:42:05,True,287,395
GARD,2023-01-15T00:38:57,2023-01-14T23:43:11,True,287,395
GARD,2023-01-15T00:38:57,2023-01-14T23:44:15,True,287,395
GARD,2023-01-15T00:43:51,2023-01-14T23:45:20,True,287,395
GARD,2023-01-15T00:43:51,2023-01-14T23:46:23,True,287,395
GARD,2023-01-15T00:43:51,2023-01-14T23:47:27,True,287,395
GARD,2023-01-15T00:43:51,2023-01-14T23:48:33,True,287,395
GARD,2023-01-15T00:43:51,2023-01-14T23:49:38,True,287,395
GARD,2023-01-15T00:48:55,2023-01-14T23:50:46,True,286,395
GARD,2023-01-15T00:48:55,2023-01-14T23:51:51,True,286,395
GARD,2023-01-15T00:48:55,2023-01-14T23:52:55,True,286,395
GARD,2023-01-15T00:48:55,2023-01-14T23:54:00,True,286,395
GARD,2023-01-15T00:53:59,2023-01-14T23:55:08,True,287,395
